"first_name","Sex"
"Amenna","f"
"Amentu","f"
"Amenja","f"
"Amerulla","f"
"Amza","f"
"Amiata","f"
"Amida","f"
"Amidala","f"
"Amidija","f"
"Amidlja","f"
"Amidreza","f"
"Amidje","f"
"Amizija","f"
"Amila","f"
"Amilija","f"
"Amil'","f"
"Amil'da","f"
"Amilja","f"
"Amina","f"
"Aminala","f"
"Aminat","f"
"Amine","f"
"Aminisa","f"
"Aminija","f"
"Aminodora","f"
"Amin'","f"
"Amira","f"
"Amiral'da","f"
"Amirana","f"
"Amirani","f"
"Amire","f"
"Amirzhuzha","f"
"Amirza","f"
"Amirulla","f"
"Amirsha","f"
"Amitava","f"
"Amit'","f"
"Amijat","f"
"Amma","f"
"Ammija","f"
"Ammu","f"
"Ammura","f"
"Amna","f"
"Amolja","f"
"Ampolija","f"
"Amra","f"
"Amreza","f"
"Amrendra","f"
"Amrina","f"
"Amrija","f"
"Amrula","f"
"Amrulla","f"
"Amsijat","f"
"Amuna","f"
"Amurla","f"
"Amursha","f"
"Amfiza","f"
"Amfisija","f"
"Amfija","f"
"Am'ja","f"
"Ana","f"
"Anav","f"
"Anagita","f"
"Anagonija","f"
"Anadija","f"
"Anaztazija","f"
"Anaida","f"
"Anairaa","f"
"Anais","f"
"Anais'ja","f"
"Anait","f"
"Anaita","f"
"Anaitta","f"
"Anaj","f"
"Anajda","f"
"Analida","f"
"Analiza","f"
"Analina","f"
"Analini","f"
"Analija","f"
"Analja","f"
"Anam","f"
"Ananda","f"
"Ananiva","f"
"Ananija","f"
"Anansina","f"
"Ananta","f"
"Anan'","f"
"Anapiche","f"
"Anapolonija","f"
"Anapstasija","f"
"Anara","f"
"Anargul'","f"
"Anariana","f"
"Anarija","f"
"Anasija","f"
"Anasnasija","f"
"Anassa","f"
"Anasta","f"
"Anastazi","f"
"Anastazija","f"
"Anastaisja","f"
"Anastalija","f"
"Anastamija","f"
"Anastanija","f"
"Anastansija","f"
"Anastasiija","f"
"Anastasija","f"
"Anastas'ja","f"
"Anastacija","f"
"Anastija","f"
"Anastlenja","f"
"Anastosija","f"
"Anas'ja","f"
"Anatazija","f"
"Anatalija","f"
"Anatal'ja","f"
"Anatasija","f"
"Anatl'ja","f"
"Anatoli","f"
"Anatolijja","f"
"Anatolina","f"
"Anatolija","f"
"Anatol'ja","f"
"Anatonina","f"
"Anatonija","f"
"Anatsasija","f"
"Anattelija","f"
"Anaukasija","f"
"Anafatalija","f"
"Anafija","f"
"Anval'","f"
"Anvara","f"
"Anvarija","f"
"Anvarsha","f"
"Anvar'","f"
"Anvjer'","f"
"Anvjar'","f"
"Anga","f"
"Angala","f"
"Angalina","f"
"Anganeta","f"
"Angara","f"
"Angari","f"
"Angela","f"
"Angele","f"
"Angelena","f"
"Angelivka","f"
"Angelida","f"
"Angelika","f"
"Angelima","f"
"Angelina","f"
"Angelinna","f"
"Angelisa","f"
"Angelija","f"
"Angella","f"
"Angeluca","f"
"Angel'na","f"
"Angel'sina","f"
"Angelja","f"
"Angerika","f"
"Angessa","f"
"Angeta","f"
"Angilina","f"
"Angil'sina","f"
"Angina","f"
"Angisa","f"
"Angija","f"
"Anglina","f"
"Anglisa","f"
"Angolina","f"
"Angoljudija","f"
"Angonina","f"
"Angreta","f"
"Anda","f"
"Andanija","f"
"Andezhda","f"
"Andelka","f"
"Andemilina","f"
"Andzhani","f"
"Andzhela","f"
"Andzhelena","f"
"Andzheli","f"
"Andzhelika","f"
"Andzhelina","f"
"Andzhelita","f"
"Andzhelija","f"
"Andzhella","f"
"Andzheolina","f"
"Andzhiolina","f"
"Andizija","f"
"Andila","f"
"Andimilina","f"
"Andimira","f"
"Andija","f"
"Andozija","f"
"Andonida","f"
"Andra","f"
"Andrade","f"
"Andrea","f"
"Andreana","f"
"Andreanna","f"
"Andreila","f"
"Andrel'","f"
"Andrema","f"
"Andreja","f"
"Andrejana","f"
"Andrejanna","f"
"Andria","f"
"Andriai","f"
"Andriana","f"
"Andrianna","f"
"Andriella","f"
"Andrietta","f"
"Andrijka","f"
"Andrine","f"
"Andrija","f"
"Andrijana","f"
"Androna","f"
"Andronika","f"
"Andronina","f"
"Andron'","f"
"Andhuzja","f"
"And'jalka","f"
"And'janna","f"
"Andjalka","f"
"Aneenida","f"
"Anezha","f"
"Anezhka","f"
"Anezhla","f"
"Aneza","f"
"Anezija","f"
"Anezka","f"
"Aneinina","f"
"Aneisa","f"
"Anela","f"
"Anele","f"
"Aneli","f"
"Aneliza","f"
"Anelina","f"
"Anelija","f"
"Anella","f"
"Anelli","f"
"Anellina","f"
"Anellija","f"
"Anellja","f"
"Anel'","f"
"Anel'ga","f"
"Anel'gija","f"
"Anel'ka","f"
"Anel'ja","f"
"Anelja","f"
"Anema","f"
"Anemaisa","f"
"Anemeja","f"
"Anena","f"
"Anepja","f"
"Anera","f"
"Anes","f"
"Anesa","f"
"Anessa","f"
"Aneta","f"
"Anett","f"
"Anetta","f"
"Anefe","f"
"Anzha","f"
"Anzhala","f"
"Anzhana","f"
"Anzhbeta","f"
"Anzhea","f"
"Anzhela","f"
"Anzhelena","f"
"Anzheli","f"
"Anzhelika","f"
"Anzhelina","f"
"Anzhelinka","f"
"Anzhelita","f"
"Anzhelica","f"
"Anzhelija","f"
"Anzhella","f"
"Anzhelle","f"
"Anzhellika","f"
"Anzhellita","f"
"Anzhel'","f"
"Anzhelja","f"
"Anzhenelja","f"
"Anzhilika","f"
"Anzhilina","f"
"Anzhjela","f"
"Anzhjelika","f"
"Anzel'","f"
"Anzel'ma","f"
"Anzima","f"
"Anzira","f"
"Anzirat","f"
"Anzija","f"
"Ani","f"
"Ania","f"
"Anida","f"
"Anide","f"
"Anie","f"
"Aniza","f"
"Anize","f"
"Anizija","f"
"Anizja","f"
"Aniila","f"
"Anijsa","f"
"Anika","f"
"Anikija","f"
"Aniko","f"
"Aniksija","f"
"Anikuca","f"
"Anila","f"
"Anilina","f"
"Anilija","f"
"Anilla","f"
"Anil'","f"
"Anil'ka","f"
"Anil'ja","f"
"Anilja","f"
"Animaisa","f"
"Animajsa","f"
"Animanisa","f"
"Animoisa","f"
"Anina","f"
"Aninga","f"
"Anine","f"
"Aninel'","f"
"Aninelja","f"
"Anin'ja","f"
"Anionina","f"
"Anira","f"
"Anire","f"
"Anisa","f"
"Anisat","f"
"Anisela","f"
"Anisil'hija","f"
"Anisima","f"
"Anisina","f"
"Anisita","f"
"Anisija","f"
"Aniska","f"
"Anissija","f"
"Anis'ka","f"
"Anis'ma","f"
"Anis'ja","f"
"Anisje","f"
"Anisja","f"
"Anita","f"
"Anitra","f"
"Anifa","f"
"Anifat","f"
"Anife","f"
"Anifel'","f"
"Anifje","f"
"Anica","f"
"Aniceta","f"
"Anicetta","f"
"Anichka","f"
"Anishka","f"
"Anishoara","f"
"Anishora","f"
"Anija","f"
"Anijat","f"
"Anka","f"
"Ankera","f"
"Ankilina","f"
"Ankuca","f"
"Anmeta","f"
"Anna","f"
"Annabella","f"
"Annabibi","f"
"Annagul'","f"
"Annadzhemal","f"
"Annai","f"
"Annaid","f"
"Annaida","f"
"Annamari","f"
"Annamarija","f"
"Annanina","f"
"Annastasii","f"
"Annatjech","f"
"Anne","f"
"Annela","f"
"Anneli","f"
"Annelina","f"
"Annelija","f"
"Annel'","f"
"Annelja","f"
"Annemari","f"
"Annergina","f"
"Annesa","f"
"Annesja","f"
"Annet","f"
"Anneta","f"
"Annetta","f"
"Annieta","f"
"Annika","f"
"Anniko","f"
"Annina","f"
"Annisa","f"
"Annita","f"
"Annija","f"
"Annuca","f"
"Annushka","f"
"Annychka","f"
"Annje","f"
"Annjela","f"
"Annjeli","f"
"Annjet","f"
"Annjeta","f"
"Anoida","f"
"Anolinarija","f"
"Anolija","f"
"Anolja","f"
"Anomda","f"
"Anonida","f"
"Anonila","f"
"Anonina","f"
"Anonna","f"
"Anon'","f"
"Anora","f"
"Anorisa","f"
"Anorija","f"
"Anorka","f"
"Anorciva","f"
"Anostasija","f"
"Anpolinarija","f"
"Anpyla","f"
"Anrijeta","f"
"Ansari","f"
"Ansitalija","f"
"Anta","f"
"Antalija","f"
"Antalja","f"
"Antanida","f"
"Antanika","f"
"Antanina","f"
"Antejka","f"
"Antela","f"
"Antelika","f"
"Antelina","f"
"Antemija","f"
"Antepa","f"
"Anteja","f"
"Antiga","f"
"Antilla","f"
"Antimoza","f"
"Antina","f"
"Antinina","f"
"Antisa","f"
"Antislava","f"
"Antnonina","f"
"Antoaneta","f"
"Antolina","f"
"Antolija","f"
"Antolja","f"
"Antomida","f"
"Antona","f"
"Antonada","f"
"Antonella","f"
"Antonel'","f"
"Antonesa","f"
"Antonessa","f"
"Antoneta","f"
"Antonetta","f"
"Antonia","f"
"Antoniana","f"
"Antoniga","f"
"Antonida","f"
"Antonika","f"
"Antonila","f"
"Antonina","f"
"Antoninatfedose","f"
"Antoninda","f"
"Antonita","f"
"Antonija","f"
"Antonka","f"
"Antonna","f"
"Antonona","f"
"Antonja","f"
"Antopa","f"
"Antosina","f"
"Antosija","f"
"Antos'ka","f"
"Antosja","f"
"Antra","f"
"Anttoneta","f"
"Antuana","f"
"Antuaneta","f"
"Antuanetta","f"
"Antuanneta","f"
"Antjeja","f"
"Anudzha","f"
"Anuza","f"
"Anuzja","f"
"Anuk","f"
"Anula","f"
"Anulila","f"
"Anul'ja","f"
"Anulja","f"
"Anura","f"
"Anusija","f"
"Anuska","f"
"Anusja","f"
"Anuta","f"
"Anufrija","f"
"Anuca","f"
"Anush","f"
"Anusha","f"
"Anushavai","f"
"Anushevan","f"
"Anushka","f"
"Anujela","f"
"Anfa","f"
"Anfeja","f"
"Anfiga","f"
"Anfiza","f"
"Anfizija","f"
"Anfila","f"
"Anfilisa","f"
"Anfina","f"
"Anfira","f"
"Anfisa","f"
"Anfisina","f"
"Anfisija","f"
"Anfista","f"
"Anfisja","f"
"Anfija","f"
"Anfrita","f"
"Anfula","f"
"Anfusa","f"
"Anfus'ja","f"
"Anfusja","f"
"Anhar","f"
"Anhela","f"
"Anhelika","f"
"Anhelita","f"
"Anhelja","f"
"Anhimena","f"
"Anhira","f"
"Ance","f"
"Anceta","f"
"Ancha","f"
"Anchel'","f"
"Ansha","f"
"Anshe","f"
"Anshela","f"
"Anshu","f"
"Anshul'","f"
"Anylija","f"
"Anylja","f"
"Anynija","f"
"Anysija","f"
"Anychka","f"
"Anyshka","f"
"An'varja","f"
"An'e","f"
"An'lu","f"
"An'ja","f"
"Anjega","f"
"Anjele","f"
"Anjeli","f"
"Anjelina","f"
"Anjelija","f"
"Anjelja","f"
"Anjeta","f"
"Anjeja","f"
"Anjusa","f"
"Anjuta","f"
"Anja","f"
"Aoi","f"
"Aola","f"
"Aomaha","f"
"Aonai","f"
"Aorija","f"
"Aosja","f"
"Apav","f"
"Apazija","f"
"Apalanija","f"
"Apalinarija","f"
"Apamba","f"
"Apanasija","f"
"Aparadzhita","f"
"Aparna","f"
"Apdona","f"
"Apevtina","f"
"Apegrafinija","f"
"Apelageja","f"
"Apelija","f"
"Apelja","f"
"Aper'ja","f"
"Apzija","f"
"Apilenija","f"
"Apilina","f"
"Apipe","f"
"Apife","f"
"Apija","f"
"Apla","f"
"Apoiza","f"
"Apolenija","f"
"Apolikarija","f"
"Apolina","f"
"Apolinadija","f"
"Apolinarija","f"
"Apolinar'ja","f"
"Apolindrija","f"
"Apolinija","f"
"Apolija","f"
"Apollikarija","f"
"Apollinari","f"
"Apollinarija","f"
"Apollitarija","f"
"Apollona","f"
"Apollonija","f"
"Apolomija","f"
"Apolona","f"
"Apolonija","f"
"Apol'","f"
"Apomonija","f"
"Aponarija","f"
"Apopinarija","f"
"Aporija","f"
"Apostolija","f"
"Appalinarija","f"
"Appolikarija","f"
"Appolina","f"
"Appolinara","f"
"Appolinarija","f"
"Appolinar'ja","f"
"Appolinora","f"
"Appolonija","f"
"Apraksija","f"
"Apraska","f"
"Aprelina","f"
"Aprel'","f"
"Aprelja","f"
"Apria","f"
"Aprisa","f"
"Aprosinija","f"
"Aprosija","f"
"Apseli","f"
"Apfenja","f"
"Apfil'","f"
"Apfija","f"
"Arabella","f"
"Arazgul'","f"
"Araida","f"
"Araika","f"
"Araisa","f"
"Arakeja","f"
"Araksa","f"
"Araksi","f"
"Araksija","f"
"Araksja","f"
"Arakula","f"
"Aranka","f"
"Aran'","f"
"Arapa","f"
"Arapat","f"
"Arara","f"
"Arasija","f"
"Aratina","f"
"Arafina","f"
"Arbela","f"
"Arbertina","f"
"Arbina","f"
"Arvalda","f"
"Arveta","f"
"Arvina","f"
"Arganella","f"
"Argelenta","f"
"Argelija","f"
"Argena","f"
"Argenta","f"
"Argentina","f"
"Argepina","f"
"Argina","f"
"Argine","f"
"Argira","f"
"Argula","f"
"Argusta","f"
"Arda","f"
"Ardak","f"
"Areadna","f"
"Arevina","f"
"Arega","f"
"Arelija","f"
"Arelja","f"
"Arena","f"
"Arepina","f"
"Aresta","f"
"Arestedija","f"
"Aresteja","f"
"Arestida","f"
"Arestika","f"
"Arestina","f"
"Arestija","f"
"Areta","f"
"Aretija","f"
"Aretta","f"
"Arefa","f"
"Arzhbeta","f"
"Arzhela","f"
"Arzhena","f"
"Arzhentina","f"
"Arzhintina","f"
"Arzu","f"
"Arzubanda","f"
"Arzuda","f"
"Arzulla","f"
"Aria","f"
"Ariada","f"
"Ariadina","f"
"Ariadna","f"
"Ariana","f"
"Arianda","f"
"Ariandna","f"
"Ariandra","f"
"Arianna","f"
"Ariarda","f"
"Ariga","f"
"Arige","f"
"Aridina","f"
"Arie","f"
"Ariedija","f"
"Ariela","f"
"Ariel'","f"
"Ariza","f"
"Arika","f"
"Arima","f"
"Arimilija","f"
"Arina","f"
"Arinata","f"
"Arinze","f"
"Arinunaa","f"
"Arioza","f"
"Ariorita","f"
"Aripa","f"
"Aripat","f"
"Aripe","f"
"Arisa","f"
"Arislava","f"
"Arista","f"
"Aristar'","f"
"Aristenija","f"
"Aristeja","f"
"Aristida","f"
"Aristina","f"
"Aristinija","f"
"Aristica","f"
"Aristija","f"
"Arisja","f"
"Arita","f"
"Ariunaa","f"
"Arifa","f"
"Arifula","f"
"Arifja","f"
"Arijel'","f"
"Arijeta","f"
"Arija","f"
"Arijada","f"
"Arijana","f"
"Arijanna","f"
"Arkadi","f"
"Arkadina","f"
"Arkadija","f"
"Arkadja","f"
"Arkardija","f"
"Arkentina","f"
"Arktika","f"
"Arlambija","f"
"Arleana","f"
"Arlempija","f"
"Arlena","f"
"Arleta","f"
"Arletta","f"
"Arlina","f"
"Arline","f"
"Arlja","f"
"Arma","f"
"Armangul'","f"
"Armanda","f"
"Armanka","f"
"Armela","f"
"Armelija","f"
"Armella","f"
"Armena","f"
"Armene","f"
"Armenija","f"
"Armenua","f"
"Armenuga","f"
"Armenui","f"
"Armida","f"
"Armil'da","f"
"Armina","f"
"Armira","f"
"Armija","f"
"Armolina","f"
"Armonija","f"
"Armyda","f"
"Armjane","f"
"Arna","f"
"Arnada","f"
"Arnela","f"
"Arnel'","f"
"Arnera","f"
"Arnestina","f"
"Arnida","f"
"Arnika","f"
"Arnisa","f"
"Arnita","f"
"Arnol'dina","f"
"Arnosh","f"
"Arolija","f"
"Arona","f"
"Aroni","f"
"Aronija","f"
"Aronka","f"
"Arora","f"
"Arotmena","f"
"Arojel'","f"
"Arpenika","f"
"Arpeta","f"
"Arpina","f"
"Arpine","f"
"Arpita","f"
"Arra","f"
"Arsava","f"
"Arsanaga","f"
"Arsella","f"
"Arsel'","f"
"Arsena","f"
"Arsenida","f"
"Arsenija","f"
"Arsenoja","f"
"Arsentija","f"
"Arsenu","f"
"Arsen'","f"
"Arta","f"
"Artana","f"
"Artanka","f"
"Artasha","f"
"Artezija","f"
"Artema","f"
"Artemezija","f"
"Artemesija","f"
"Artemida","f"
"Artemiza","f"
"Artemizija","f"
"Artemiznja","f"
"Artemija","f"
"Artenija","f"
"Artimizija","f"
"Artimija","f"
"Artina","f"
"Artinija","f"
"Artura","f"
"Artusja","f"
"Artymiza","f"
"Artymizija","f"
"Aru","f"
"Arudja","f"
"Arulla","f"
"Aruna","f"
"Arunava","f"
"Arunja","f"
"Arus","f"
"Arusja","f"
"Arfenija","f"
"Arfen'ja","f"
"Arfenja","f"
"Arfiza","f"
"Arhangelja","f"
"Arhelaja","f"
"Arhideja","f"
"Arhilaja","f"
"Arhilina","f"
"Arhondesa","f"
"Arshulja","f"
"Arystija","f"
"Arystja","f"
"Arysja","f"
"Ar'jana","f"
"Ar'janna","f"
"Arjega","f"
"Arjana","f"
"Asako","f"
"Asalbika","f"
"Asal'","f"
"Asal'bina","f"
"Asama","f"
"Asanna","f"
"Asarat","f"
"Asatula","f"
"Asbazijat","f"
"Asbat","f"
"Asvat","f"
"Asvetlana","f"
"Asvira","f"
"Asgatula","f"
"Asgatulla","f"
"Asedulla","f"
"Aselina","f"
"Asel'","f"
"Asem","f"
"Asena","f"
"Asenata","f"
"Asene","f"
"Asenefa","f"
"Asenefta","f"
"Asenesherfe","f"
"Asenija","f"
"Aset","f"
"Aseja","f"
"Aszhana","f"
"Asiba","f"
"Asibe","f"
"Asive","f"
"Asivtina","f"
"Asiga","f"
"Asida","f"
"Asidora","f"
"Asie","f"
"Asija","f"
"Asila","f"
"Asil'","f"
"Asil'vina","f"
"Asilja","f"
"Asima","f"
"Asimtulla","f"
"Asina","f"
"Asinefta","f"
"Asinija","f"
"Asisa","f"
"Asija","f"
"Asijat","f"
"Askalija","f"
"Askanija","f"
"Askira","f"
"Askitreja","f"
"Askitrija","f"
"Askliada","f"
"Askjar'","f"
"Aslazija","f"
"Aslana","f"
"Aslibika","f"
"Aslimat","f"
"Aslijat","f"
"Asly","f"
"Aslyhanum","f"
"Asma","f"
"Asmabeka","f"
"Asmabika","f"
"Asmabike","f"
"Asmana","f"
"Asmara","f"
"Asmarat","f"
"Asmaula","f"
"Asmeral'da","f"
"Asmik","f"
"Asmil'da","f"
"Asmina","f"
"Asmiral'da","f"
"Asmobika","f"
"Asna","f"
"Asnel'da","f"
"Asol'ja","f"
"Aspazija","f"
"Asparija","f"
"Aspozija","f"
"Assa","f"
"Assana","f"
"Assiga","f"
"Assie","f"
"Assina","f"
"Assirija","f"
"Assija","f"
"Assma","f"
"Assol'","f"
"Assja","f"
"Asta","f"
"Astalora","f"
"Astanda","f"
"Astasija","f"
"Astafija","f"
"Astella","f"
"Asterija","f"
"Astimira","f"
"Astina","f"
"Astinija","f"
"Astra","f"
"Astrata","f"
"Astrelija","f"
"Astrida","f"
"Astrik","f"
"Astrika","f"
"Astrit","f"
"Asturija","f"
"Asula","f"
"Asuna","f"
"Asfija","f"
"Ashik","f"
"Asyl","f"
"Asylbika","f"
"Asyfa","f"
"Asyja","f"
"As'ija","f"
"As'ma","f"
"As'ja","f"
"Asja","f"
"Ataiza","f"
"Ataleja","f"
"Atalina","f"
"Atalija","f"
"Atalja","f"
"Atamara","f"
"Atamarija","f"
"Atamirza","f"
"Atamsha","f"
"Atanazija","f"
"Atanaska","f"
"Atasija","f"
"Atata","f"
"Ataula","f"
"Ataulla","f"
"Atafija","f"
"Ataf'ja","f"
"Ateina","f"
"Ateisa","f"
"Atelina","f"
"Atelija","f"
"Atelka","f"
"Atella","f"
"Atenaisa","f"
"Atetej","f"
"Atefe","f"
"Ateja","f"
"Atiezija","f"
"Atika","f"
"Atikat","f"
"Atikulla","f"
"Atila","f"
"Atilija","f"
"Atilja","f"
"Atine","f"
"Atira","f"
"Atisija","f"
"Atitalla","f"
"Atica","f"
"Atladija","f"
"Atlanda","f"
"Atlanta","f"
"Atlantida","f"
"Atlina","f"
"Atonida","f"
"Atonina","f"
"Atorija","f"
"Atrafena","f"
"Atrinalija","f"
"Atrisa","f"
"Atsuko","f"
"Attaba","f"
"Attaleja","f"
"Attikulla","f"
"Attila","f"
"Atuna","f"
"Atfeja","f"
"Atyna","f"
"At'ja","f"
"Atjena","f"
"Atjukej","f"
"Augafena","f"
"Augustina","f"
"Augustine","f"
"Augustu","f"
"Augushtu","f"
"Audalla","f"
"Audelija","f"
"Audra","f"
"Audrona","f"
"Audrone","f"
"Auzarija","f"
"Aukerija","f"
"Auksentija","f"
"Aulita","f"
"Aura","f"
"Aureelija","f"
"Aureli","f"
"Aureliija","f"
"Aurelija","f"
"Aurella","f"
"Aurel'","f"
"Aurel'ja","f"
"Aurelja","f"
"Aurika","f"
"Aurilija","f"
"Auril'","f"
"Aurina","f"
"Auripa","f"
"Auristida","f"
"Aurica","f"
"Aurija","f"
"Aurkina","f"
"Aurklija","f"
"Auroelija","f"
"Aurora","f"
"Aurjemija","f"
"Ausima","f"
"Ausma","f"
"Austa","f"
"Austra","f"
"Aufa","f"
"Auce","f"
"Aushra","f"
"Aushrjalje","f"
"Afa","f"
"Afana","f"
"Afanazija","f"
"Afanasija","f"
"Afanas'ja","f"
"Afanina","f"
"Afanija","f"
"Afasija","f"
"Afgal'","f"
"Afgenija","f"
"Afgefja","f"
"Afen'","f"
"Afiala","f"
"Afiga","f"
"Afida","f"
"Afiza","f"
"Afizat","f"
"Afize","f"
"Afila","f"
"Afilija","f"
"Afilja","f"
"Afimija","f"
"Afim'ja","f"
"Afina","f"
"Afineja","f"
"Afiona","f"
"Afionija","f"
"Afisa","f"
"Afisat","f"
"Afifa","f"
"Afife","f"
"Afifija","f"
"Afifja","f"
"Afija","f"
"Afka","f"
"Afonasijka","f"
"Afonasija","f"
"Afonija","f"
"Afra","f"
"Afranzhija","f"
"Afrasenija","f"
"Afridita","f"
"Afrodita","f"
"Afrozinija","f"
"Afrosinija","f"
"Afrosin'ja","f"
"Afsana","f"
"Afsane","f"
"Afta","f"
"Aftalina","f"
"Aftenija","f"
"Aften'ja","f"
"Aftenja","f"
"Aftona","f"
"Ahavna","f"
"Ahat","f"
"Ahata","f"
"Ahat'","f"
"Ahauva","f"
"Ahbike","f"
"Ahgjul'","f"
"Ahel'","f"
"Ahilina","f"
"Ahillamina","f"
"Ahilyna","f"
"Ahimija","f"
"Ahlam","f"
"Ahlema","f"
"Ahlen","f"
"Ahlima","f"
"Ahlydula","f"
"Ahmagulla","f"
"Ahmadreza","f"
"Ahmadula","f"
"Ahmadulla","f"
"Ahmatsha","f"
"Ahmetzija","f"
"Ahmetryza","f"
"Ahmetsafa","f"
"Ahmetsha","f"
"Ahmolla","f"
"Ahmjatsha","f"
"Ahra","f"
"Ahrestina","f"
"Ahrika","f"
"Ahtanija","f"
"Ahtanja","f"
"Ahtarnija","f"
"Ahtima","f"
"Ahtisja","f"
"Ahtija","f"
"Acana","f"
"Achkan'e","f"
"Achfat'ma","f"
"Asha","f"
"Ashatbaba","f"
"Ashat","f"
"Ashaja","f"
"Ashbeta","f"
"Asherfe","f"
"Ashime","f"
"Ashira","f"
"Ashirbu","f"
"Ashirgul'","f"
"Ashirgjul'","f"
"Ashire","f"
"Ashife","f"
"Ashisha","f"
"Ashkulla","f"
"Ashrapil'","f"
"Ashu","f"
"Ashura","f"
"Ashuraj","f"
"Ashhen","f"
"Ashhena","f"
"Ajelina","f"
"Ajelita","f"
"Ajelitta","f"
"Ajella","f"
"Ajellita","f"
"Ajeonila","f"
"Ajera","f"
"Ajerika","f"
"Ajerija","f"
"Ajet","f"
"Ajudtila","f"
"Ajueza","f"
"Ajulija","f"
"Ajuna","f"
"Ajuta","f"
"Ajako","f"
"Ajan","f"
"Ajana","f"
"Ajat","f"
"Ajaulym","f"
"Baazhat","f"
"Baba","f"
"Babeta","f"
"Babetta","f"
"Babidzhana","f"
"Babilina","f"
"Babita","f"
"Bavsija","f"
"Bagdada","f"
"musul'm.","f"
"Bagdana","f"
"Bagzhat","f"
"Bagilja","f"
"Baginat","f"
"Bagira","f"
"Bagisultan","f"
"Bagija","f"
"Badana","f"
"Badgel'jamija","f"
"Badilja","f"
"Badisafa","f"
"Badija","f"
"Badijat","f"
"Badrizhat","f"
"Badrisat","f"
"Badruzhagan","f"
"Bazilija","f"
"Bazylina","f"
"Baira","f"
"Bainat","f"
"Bajba","f"
"Bajzat","f"
"Bajramgyz","f"
"Bajsijat","f"
"Bakanaj","f"
"Bakar","f"
"Baktikaj","f"
"Balahanum","f"
"Balbadzhi","f"
"Balbike","f"
"Balzhan","f"
"Balkija","f"
"Bal'bina","f"
"Bal'va","f"
"Banga","f"
"Ban'juta","f"
"Balgyn","f"
"Barba","f"
"Barbala","f"
"Barbara","f"
"Barijat","f"
"Basma","f"
"Basirat","f"
"Basijat","f"
"Basja","f"
"Batina","f"
"Batit","f"
"Batmat","f"
"Batul","f"
"Batuli","f"
"Batyrsha","f"
"Bafuksa","f"
"Bahtikaj","f"
"Bahtikej","f"
"Bahty","f"
"Bahu","f"
"Basharat","f"
"Bashat","f"
"Bashira","f"
"Bahytgul'","f"
"Bachhanum","f"
"Beaktrisa","f"
"Beanka","f"
"Beata","f"
"Beatris","f"
"Beatrisa","f"
"Beatrisija","f"
"Beatrica","f"
"Beatriche","f"
"Beatta","f"
"Bebjana","f"
"Begonija","f"
"Bezhana","f"
"Bejzer","f"
"Bejla","f"
"Bekzada","f"
"Beki","f"
"Belina","f"
"Belinesa","f"
"Bella","f"
"Belljubov'","f"
"Bellja","f"
"Belljana","f"
"Belo","f"
"Beloida","f"
"Belja","f"
"Beljanka","f"
"Benazir","f"
"Benaresa","f"
"Benevsha","f"
"Benedika","f"
"Benedikta","f"
"Benedikte","f"
"Benivsha","f"
"Berenika","f"
"Bereslava","f"
"Berlina","f"
"Berlinda","f"
"Berlinka","f"
"Bernadeta","f"
"Bernadetta","f"
"Bernadina","f"
"Bernadija","f"
"Bernadka","f"
"Bernadtka","f"
"Bernadja","f"
"Bernara","f"
"Bernarda","f"
"Bernardka","f"
"Bernardta","f"
"Bernarta","f"
"Bernata","f"
"Bernatka","f"
"Bernoda","f"
"Berta","f"
"Berti","f"
"Bertina","f"
"Bertoina","f"
"Bertol'da","f"
"Bertta","f"
"Beser","f"
"Besti","f"
"Beshalum","f"
"Beshanum","f"
"Beta","f"
"Bettina","f"
"Betja","f"
"Beja","f"
"Biada","f"
"Biaktrisa","f"
"Bialina","f"
"Biana","f"
"Bianka","f"
"Bianna","f"
"Biata","f"
"Biatrisa","f"
"Bibi","f"
"Bibigafija","f"
"Bibigul'","f"
"Bibizanija","f"
"Bibihanum","f"
"Bibihavo","f"
"Bigimaga","f"
"Bidzina","f"
"Bijke","f"
"Bijkeabaj","f"
"Bijkebaj","f"
"Bika","f"
"Bikanat","f"
"Bike","f"
"Biketuv","f"
"Bikehanum","f"
"Birgit","f"
"Birgjul'","f"
"Biruta","f"
"Bito","f"
"Bicha","f"
"Blagodarija","f"
"Blagoja","f"
"Blandina","f"
"Blanka","f"
"Blansha","f"
"belaja","f"
"Bogdana","f"
"Bogdanina","f"
"Bogdanija","f"
"Bogdanka","f"
"Bogdanna","f"
"Bogdnana","f"
"Boglana","f"
"Boglarka","f"
"Bogomila","f"
"Bogoslava","f"
"Bogumila","f"
"Bogumilla","f"
"Boguslava","f"
"Bogusja","f"
"Bozhana","f"
"Bozhanna","f"
"Bozhena","f"
"Bozhenka","f"
"Boleslava","f"
"Bolislava","f"
"Bonislava","f"
"Borbala","f"
"Borbola","f"
"Borina","f"
"Borisa","f"
"Borislava","f"
"Borija","f"
"Botagoz","f"
"Botagos","f"
"Botaguz","f"
"Bojana","f"
"Bradislava","f"
"Brajna","f"
"Branislava","f"
"Brigida","f"
"Brigina","f"
"Brigit","f"
"Brigita","f"
"Brigitta","f"
"Brigittja","f"
"Bridzhendra","f"
"Bridzhenera","f"
"Brizhendra","f"
"Briida","f"
"Brilanda","f"
"Briliana","f"
"Brilianta","f"
"Bril'jana","f"
"Bringel'da","f"
"Britni","f"
"Brojna","f"
